PipeID,Age,Diameter,Depth,Slope,Length,Pipe_type,Connection,Pipe_form,Material,Rainfall,Geology,GroundWater Level,Soil_type,Landslide_area,Population,Building_area,Land_cover,Distance_to_road,TrafficVol,Score
81365,16,250,-1.9,2.9,30.3,Stormwater,Others,S,PVC,131.87,Geology-2,23.35,SoilType-5,No,6,No,LandCover-2,RoadClass-0,0,0
162156,16,500,-1.91,1.27,35.25,Stormwater,Others,Others,BET,115.76,Geology-2,15.59,SoilType-9,No,174,No,LandCover-2,RoadClass-3,0,0
12746,16,225,-1.92,2.56,44.22,Combined,MUF,S,Others,123.97,Geology-2,15.48,SoilType-3,No,195,No,LandCover-1,RoadClass-1,0,5
53984,16,300,-1.99,-3.24,5.92,Stormwater,MUF,S,BET,140.01,Geology-3,6.51,SoilType-6,No,81,No,LandCover-2,RoadClass-1,0,113
79844,16,250,-2.12,-3.14,8.36,Combined,Others,S,PVC,104.07,Geology-2,15.46,SoilType-2,No,320,No,LandCover-1,RoadClass-1,0,0
66250,17,200,-0.78,2.56,42.08,Wastewater,MUF,S,BET,131.99,Geology-0,25.14,SoilType-5,No,3,No,LandCover-2,RoadClass-2,0,5
64954,17,160,-1.2,-0.25,32.9,Wastewater,Others,S,PVC,132.96,Geology-2,21.52,SoilType-5,No,101,No,LandCover-1,RoadClass-4,0,9
76646,17,200,-1.45,2.39,14.24,Wastewater,Others,S,PVC,138.46,Geology-0,25.93,SoilType-5,No,167,No,LandCover-1,RoadClass-0,0,0
64955,17,250,-1.73,0.78,87.78,Stormwater,MUF,S,BET,132.97,Geology-2,21.62,SoilType-4,No,101,No,LandCover-1,RoadClass-4,0,50
152805,17,160,-2.01,1.38,55.02,Wastewater,Others,S,PVC,132.99,Geology-2,21.72,SoilType-4,No,101,No,LandCover-1,RoadClass-3,0,2
76651,17,200,-2.39,2.81,55.14,Wastewater,Others,S,PVC,138.24,Geology-0,26.21,SoilType-5,No,167,No,LandCover-2,RoadClass-0,0,2
88467,18,225,-1.08,0.34,33.14,Combined,Others,S,PVC,108.51,Geology-2,15.51,SoilType-0,No,225,No,LandCover-2,RoadClass-1,0,0
20167,18,200,-1.78,0.14,18.67,Combined,Others,S,PVC,123.43,Geology-2,18.06,SoilType-9,No,93,No,LandCover-2,RoadClass-1,0,11
100870,18,400,-2.26,2.37,60.43,Combined,Others,S,PVC,138.73,Geology-2,13.91,SoilType-8,No,90,No,LandCover-4,RoadClass-3,0,0
161296,18,315,-2.71,-3,28.17,Combined,Others,S,PVC,122.44,Geology-0,15.76,SoilType-4,No,11,No,LandCover-2,RoadClass-2,0,0
88229,19,250,-0.98,3.35,29.92,Combined,Others,S,PVC,108.85,Geology-2,15.51,SoilType-0,No,225,No,LandCover-2,RoadClass-3,0,0
52184,19,200,-1.1,1.26,21.62,Stormwater,MUF,S,BET,142.67,Geology-0,14.71,SoilType-9,No,116,No,LandCover-4,RoadClass-3,0,0
72703,19,250,-1.16,8.69,4.43,Combined,Others,S,PVC,104.31,Geology-2,15.45,SoilType-2,No,320,No,LandCover-1,RoadClass-0,0,0
159708,19,160,-1.34,1.64,8,Combined,Others,S,PVC,104.75,Geology-2,15.47,SoilType-2,No,85,No,LandCover-1,RoadClass-0,0,68
73524,19,160,-1.47,-9.57,0.96,Combined,Others,S,PVC,104.71,Geology-2,15.47,SoilType-2,No,85,No,LandCover-1,RoadClass-0,0,68
61067,19,160,-1.98,0.26,8.39,Wastewater,Others,S,PVC,128.72,Geology-2,19.3,SoilType-5,No,20,No,LandCover-1,RoadClass-3,0,15
52196,19,150,-2.08,2.87,27.66,Combined,MUF,S,BET,142.49,Geology-0,14.65,SoilType-9,No,116,No,LandCover-2,RoadClass-1,0,50
6245,19,800,-2.14,-2.12,18,Stormwater,MUF,Others,BET,122.45,Geology-0,15.76,SoilType-4,No,11,No,LandCover-2,RoadClass-1,6690,7
6244,19,800,-2.39,-1.05,8.61,Stormwater,MUF,Others,BET,122.45,Geology-0,15.76,SoilType-4,No,11,No,LandCover-4,RoadClass-1,6690,145
52195,19,225,-2.52,0.85,5.99,Combined,MUF,S,BET,142.52,Geology-0,14.66,SoilType-9,No,116,No,LandCover-2,RoadClass-2,0,321
72808,19,200,-3.17,7.24,25.82,Combined,Others,S,PVC,104.94,Geology-2,15.46,SoilType-2,No,320,No,LandCover-2,RoadClass-0,0,123
52180,19,200,-3.35,1.68,16.17,Wastewater,Others,S,PVC,142.63,Geology-0,14.69,SoilType-9,No,116,No,LandCover-4,RoadClass-2,0,0
52181,19,200,-3.37,0.6,16.02,Stormwater,Others,S,PVC,142.63,Geology-0,14.69,SoilType-9,No,116,No,LandCover-4,RoadClass-2,0,200
52178,19,200,-3.66,1.24,59.3,Wastewater,Others,S,PVC,142.58,Geology-0,14.66,SoilType-9,No,116,No,LandCover-1,RoadClass-0,0,0
52179,19,200,-3.71,1.29,58.47,Stormwater,MUF,S,BET,142.59,Geology-0,14.67,SoilType-9,No,116,No,LandCover-2,RoadClass-0,0,23
27762,20,200,-0.85,3.72,31.42,Wastewater,Others,S,PVC,112.86,Geology-2,15.54,SoilType-0,No,330,No,LandCover-1,RoadClass-0,0,26
27763,20,200,-0.94,2.42,26.07,Wastewater,Others,S,PVC,112.8,Geology-2,15.54,SoilType-0,No,330,No,LandCover-1,RoadClass-0,0,8
73950,20,200,-0.97,0.98,20.06,Combined,Others,S,PVC,106.15,Geology-2,15.48,SoilType-2,No,542,No,LandCover-1,RoadClass-0,0,0
80331,20,200,-1.12,2.68,62.61,Wastewater,Others,S,PVC,112.27,Geology-2,15.54,SoilType-0,No,330,No,LandCover-2,RoadClass-0,0,13
79988,20,200,-1.18,1.99,39.05,Wastewater,Others,S,PVC,112.63,Geology-2,15.54,SoilType-0,No,330,No,LandCover-1,RoadClass-0,0,0
80473,20,200,-1.34,1.51,27.27,Wastewater,Others,S,PVC,111.97,Geology-2,15.53,SoilType-0,No,330,No,LandCover-1,RoadClass-0,0,29
73949,20,200,-1.52,6.18,31.65,Combined,Others,S,PVC,106.15,Geology-2,15.48,SoilType-2,No,542,No,LandCover-1,RoadClass-0,0,0
81276,20,200,-1.83,4.05,20.3,Wastewater,Others,S,PVC,111.49,Geology-2,15.53,SoilType-0,No,330,No,LandCover-1,RoadClass-0,0,0
88942,20,200,-2.38,4.95,69.8,Stormwater,Others,S,PVC,123.46,Geology-2,17.94,SoilType-9,No,9,No,LandCover-2,RoadClass-4,0,0
80919,20,200,-2.63,3.03,6.86,Wastewater,Others,S,PVC,111.57,Geology-2,15.53,SoilType-0,No,330,No,LandCover-1,RoadClass-0,0,0
56648,21,200,-0.81,2.82,56.87,Stormwater,MUF,S,BET,137,Geology-2,24.66,SoilType-5,No,231,No,LandCover-1,RoadClass-3,0,4
52895,21,315,-0.9,3.3,35.42,Wastewater,Others,S,PVC,141.84,Geology-0,14.48,SoilType-9,No,104,No,LandCover-2,RoadClass-2,0,0
52894,21,315,-1.18,2.25,62.48,Wastewater,Others,S,PVC,141.95,Geology-0,14.62,SoilType-6,No,104,No,LandCover-2,RoadClass-0,0,0
56646,21,200,-1.2,4.58,58.12,Stormwater,MUF,S,BET,137.35,Geology-2,24.15,SoilType-5,No,231,No,LandCover-1,RoadClass-0,0,10
62426,21,500,-1.63,0.82,33.98,Combined,Others,S,PVC,132.91,Geology-2,18.41,SoilType-9,No,16,No,LandCover-4,RoadClass-2,0,8
56636,21,200,-1.72,3.56,93.23,Stormwater,MUF,S,BET,137.77,Geology-2,23.47,SoilType-4,No,231,No,LandCover-4,RoadClass-0,0,34
162902,21,150,-1.81,0.58,27.95,Wastewater,Others,S,BET,135.79,Geology-2,17.96,SoilType-5,No,149,No,LandCover-2,RoadClass-2,0,4
155589,21,200,-2.24,0.65,11.31,Stormwater,MUF,S,BET,136.82,Geology-2,25.03,SoilType-5,No,231,No,LandCover-1,RoadClass-3,0,0
9772,21,200,-2.52,10.91,32.26,Combined,Others,S,PVC,98.86,Geology-2,15.48,SoilType-2,No,168,No,LandCover-1,RoadClass-0,10950,0
65596,22,225,-0.69,1.41,60.67,Combined,MUF,S,BET,135.83,Geology-2,15.63,SoilType-5,No,251,No,LandCover-4,RoadClass-0,6800,139
85663,22,250,-0.81,6.58,8.66,Wastewater,Others,S,PVC,109.45,Geology-2,15.52,SoilType-2,No,139,No,LandCover-1,RoadClass-0,9680,0
85146,22,250,-0.99,4.39,50.95,Wastewater,Others,S,PVC,109.02,Geology-2,15.52,SoilType-2,No,139,No,LandCover-1,RoadClass-0,9680,4
85764,22,315,-1.28,0.38,85.79,Wastewater,Others,S,PVC,110.96,Geology-2,15.53,SoilType-2,No,342,No,LandCover-1,RoadClass-0,9680,0
84442,22,200,-1.4,0.66,61.17,Combined,Others,S,PVC,106.05,Geology-2,15.49,SoilType-2,No,376,No,LandCover-1,RoadClass-0,0,0
84541,22,250,-1.43,7.84,1.27,Stormwater,Others,S,PVC,106.14,Geology-2,15.49,SoilType-2,No,376,No,LandCover-1,RoadClass-0,0,0
85150,22,315,-1.52,1.24,13.73,Stormwater,Others,S,PVC,108.91,Geology-2,15.52,SoilType-2,No,139,No,LandCover-1,RoadClass-0,9680,0
41066,22,250,-1.55,-2.13,20.08,Combined,Others,S,PVC,109.46,Geology-2,15.52,SoilType-0,No,342,No,LandCover-1,RoadClass-0,0,0
85541,22,250,-1.73,4.63,48.21,Wastewater,Others,S,PVC,109.31,Geology-2,15.52,SoilType-2,No,139,No,LandCover-1,RoadClass-0,9680,0
169350,22,315,-1.84,10.29,27.23,Stormwater,Others,S,PVC,109.49,Geology-2,15.53,SoilType-2,No,139,No,LandCover-1,RoadClass-0,0,0
65750,23,225,-0.36,0.22,56.79,Combined,MUF,S,BET,135.38,Geology-2,16.18,SoilType-5,No,195,No,LandCover-1,RoadClass-0,6800,145
65746,23,225,-0.59,1.06,54.17,Combined,MUF,S,BET,135.72,Geology-2,15.72,SoilType-5,No,195,No,LandCover-1,RoadClass-0,6800,100
65749,23,225,-0.7,0.34,51.01,Combined,MUF,S,BET,135.51,Geology-2,15.95,SoilType-5,No,195,No,LandCover-4,RoadClass-0,6800,130
59120,23,160,-0.96,0.65,45.97,Wastewater,Others,S,PVC,125.61,Geology-2,16.2,SoilType-5,No,138,No,LandCover-1,RoadClass-0,0,0
159375,23,160,-1,2.78,67.79,Wastewater,Others,Others,PVC,137.39,Geology-0,26.63,SoilType-5,No,207,No,LandCover-4,RoadClass-0,0,571
82990,23,160,-1,0.65,22.29,Wastewater,Others,S,PVC,125.56,Geology-2,16.19,SoilType-6,No,181,No,LandCover-4,RoadClass-0,0,0
71139,23,200,-1.27,5.61,53.91,Combined,Others,S,PVC,110.64,Geology-2,15.53,SoilType-2,No,342,No,LandCover-1,RoadClass-0,0,0
64431,23,200,-1.33,2.59,34.44,Wastewater,MUF,S,BET,132.92,Geology-2,22.96,SoilType-5,No,17,No,LandCover-2,RoadClass-0,0,44
83647,23,315,-1.69,0.06,20.87,Combined,Others,S,PVC,106.5,Geology-2,15.51,SoilType-2,No,376,No,LandCover-1,RoadClass-0,13550,0
162838,23,300,-1.69,1.88,16.52,Stormwater,Others,S,BET,142.73,Geology-1,15.37,SoilType-5,No,92,No,LandCover-1,RoadClass-0,0,73
64428,23,200,-1.95,0.54,37.87,Wastewater,MUF,S,BET,132.88,Geology-2,22.92,SoilType-5,No,17,No,LandCover-2,RoadClass-0,0,0
78665,23,315,-2.08,-1,165.95,Wastewater,Others,S,PVC,135.93,Geology-2,15.56,SoilType-5,No,251,No,LandCover-2,RoadClass-0,6800,0
129820,23,200,-3.44,1.6,58.29,Wastewater,Others,S,PVC,122.44,Geology-0,15.72,SoilType-4,No,11,No,LandCover-1,RoadClass-4,0,0
74002,24,315,-0.3,0.67,112.17,Combined,Others,S,PVC,142.34,Geology-0,14.99,SoilType-9,No,65,No,LandCover-2,RoadClass-3,0,5
75739,24,200,-1.11,0.48,64.41,Stormwater,Others,S,PVC,105.31,Geology-2,15.43,SoilType-2,No,320,No,LandCover-2,RoadClass-0,0,0
65604,24,200,-1.16,4.04,20.95,Combined,MUF,S,BET,135.97,Geology-2,15.69,SoilType-5,No,251,No,LandCover-1,RoadClass-2,0,158
65616,24,200,-1.16,6.66,19.9,Combined,MUF,S,BET,135.67,Geology-2,16.48,SoilType-5,No,251,No,LandCover-4,RoadClass-3,0,32
65611,24,200,-1.59,32.28,9.55,Combined,MUF,S,BET,135.83,Geology-2,16.12,SoilType-5,No,251,No,LandCover-4,RoadClass-3,0,178
156520,24,315,-2.3,0,11.08,Combined,Others,S,PVC,142.21,Geology-0,14.84,SoilType-9,No,239,No,LandCover-4,RoadClass-1,0,0
38445,24,200,-2.48,0.23,38.28,Combined,Others,S,PVC,111.73,Geology-2,15.54,SoilType-0,No,330,No,LandCover-1,RoadClass-0,0,0
65614,24,200,-4.44,11.15,45.17,Combined,MUF,S,BET,135.76,Geology-2,16.21,SoilType-5,No,251,No,LandCover-4,RoadClass-3,0,9
47616,25,200,-0.93,5.33,37.57,Combined,MUF,S,PVC,106.34,Geology-2,15.48,SoilType-2,No,216,No,LandCover-1,RoadClass-0,0,5
45943,25,200,-0.96,1.95,53.16,Combined,Others,S,PVC,107.7,Geology-2,15.5,SoilType-2,No,382,No,LandCover-1,RoadClass-0,0,0
71456,25,250,-1.28,0.76,30.1,Combined,Others,S,PVC,122.43,Geology-2,15.68,SoilType-9,No,14,No,LandCover-4,RoadClass-0,0,0
74380,25,500,-1.32,0.31,43.26,Combined,Others,S,PVC,105.43,Geology-2,15.42,SoilType-2,No,356,No,LandCover-1,RoadClass-0,0,16
74378,25,500,-1.41,0.6,62.3,Combined,Others,S,PVC,105.33,Geology-2,15.43,SoilType-2,No,320,No,LandCover-1,RoadClass-0,0,0
74383,25,500,-1.51,-0.29,54.12,Combined,Others,S,PVC,105.53,Geology-2,15.41,SoilType-2,No,356,No,LandCover-1,RoadClass-0,0,104
74381,25,500,-1.84,0.06,29.81,Combined,Others,S,PVC,105.47,Geology-2,15.42,SoilType-2,No,356,No,LandCover-1,RoadClass-0,0,0
152465,25,200,-1.87,-2.48,61.73,Stormwater,Others,S,BET,131.55,Geology-2,24.43,SoilType-5,No,11,No,LandCover-2,RoadClass-1,0,5
14794,25,200,-2.18,3.66,75.48,Stormwater,MUF,S,BET,123.49,Geology-2,18.09,SoilType-9,No,135,No,LandCover-4,RoadClass-0,0,25
171364,25,400,-2.74,-0.41,12.09,Stormwater,Others,S,PVC,123.44,Geology-2,18.06,SoilType-9,No,9,No,LandCover-2,RoadClass-0,0,0
52905,26,300,-1.31,-1.13,49.1,Combined,MUF,S,BET,142.64,Geology-0,15.27,SoilType-9,No,65,No,LandCover-2,RoadClass-0,0,0
13802,26,200,-1.45,3.52,7.72,Combined,Others,S,PVC,97.44,Geology-2,15.46,SoilType-2,No,523,No,LandCover-1,RoadClass-1,0,0
163472,26,315,-1.5,2.09,52.12,Combined,MUF,S,PVC,142.54,Geology-0,15.16,SoilType-9,No,65,No,LandCover-2,RoadClass-2,0,0
73225,26,250,-1.53,0.83,29.66,Combined,Others,S,PVC,105.99,Geology-2,15.49,SoilType-2,No,376,No,LandCover-2,RoadClass-0,0,0
73226,26,250,-1.7,0.82,33.24,Combined,Others,S,PVC,106,Geology-2,15.49,SoilType-2,No,376,No,LandCover-1,RoadClass-0,0,0
54399,26,250,-1.77,2.35,48.81,Wastewater,Others,S,PVC,138.81,Geology-2,12.45,SoilType-8,No,90,No,LandCover-1,RoadClass-1,0,0
134714,26,110,-2.31,7.5,41.26,Wastewater,Others,S,PVC,140.63,Geology-0,24.93,SoilType-5,No,167,No,LandCover-2,RoadClass-3,0,44
70196,28,200,-0.44,5.66,63.33,Stormwater,IM,S,BET,150.58,Geology-0,11.57,SoilType-9,No,26,No,LandCover-2,RoadClass-1,0,9
57602,28,315,-0.72,0.1,59.6,Wastewater,Others,S,PVC,147.29,Geology-0,22.98,SoilType-9,No,94,No,LandCover-1,RoadClass-4,0,0
57614,28,315,-0.83,-0.02,57.92,Wastewater,Others,S,PVC,146.95,Geology-2,22.52,SoilType-9,No,0,No,LandCover-4,RoadClass-3,0,0
1140,28,400,-1.09,4.15,49.39,Stormwater,MUF,S,BET,123.03,Geology-2,16.01,SoilType-9,No,175,No,LandCover-4,RoadClass-0,0,14
66213,28,315,-1.15,1.15,26.76,Wastewater,Others,S,PVC,131.01,Geology-2,26.24,SoilType-5,No,0,No,LandCover-1,RoadClass-3,0,0
67767,28,200,-1.15,-6.88,13.34,Combined,IM,S,PVC,144.28,Geology-0,16.61,SoilType-6,No,90,No,LandCover-2,RoadClass-0,0,0
57498,28,315,-1.61,0.42,52.17,Wastewater,Others,S,PVC,146.9,Geology-2,22.25,SoilType-9,No,0,No,LandCover-4,RoadClass-4,0,0
67774,28,200,-1.66,5.96,39.8,Wastewater,IM,S,PVC,144.33,Geology-0,16.78,SoilType-6,Yes,90,No,LandCover-2,RoadClass-4,0,0
53898,28,200,-1.74,7.32,21.98,Wastewater,Others,S,PVC,139.9,Geology-3,5.81,SoilType-6,No,120,No,LandCover-2,RoadClass-3,0,9
27743,28,200,-1.92,6.07,18.78,Wastewater,Others,S,PVC,112.7,Geology-2,15.55,SoilType-2,No,330,No,LandCover-1,RoadClass-0,0,16
156149,28,160,-2.07,-3.89,16.5,Stormwater,Others,Others,PVC,122.39,Geology-2,15.73,SoilType-9,No,54,No,LandCover-4,RoadClass-2,0,0
57604,28,315,-2.07,-0.13,33.77,Wastewater,Others,S,PVC,147.35,Geology-0,22.77,SoilType-9,No,94,No,LandCover-2,RoadClass-4,0,0
70189,28,150,-2.52,1.43,49.42,Wastewater,IM,S,BET,150.44,Geology-0,11.73,SoilType-4,No,11,No,LandCover-1,RoadClass-3,0,6
57500,28,315,-2.57,0.23,38.41,Wastewater,Others,S,PVC,146.79,Geology-2,22.02,SoilType-9,No,0,No,LandCover-4,RoadClass-4,0,0
156105,28,160,-2.75,4.34,59.96,Stormwater,Others,Others,PVC,122.39,Geology-2,15.73,SoilType-9,No,54,No,LandCover-4,RoadClass-1,0,2
70186,28,200,-2.99,1.9,49.87,Stormwater,IM,S,BET,150.44,Geology-0,11.73,SoilType-4,No,11,No,LandCover-1,RoadClass-3,0,23
162025,28,200,-4.75,2.33,33.59,Wastewater,Others,S,PVC,139.84,Geology-3,5.74,SoilType-6,No,120,No,LandCover-2,RoadClass-2,0,3
57510,29,315,-0.07,0.2,54.84,Wastewater,Others,S,PVC,143.77,Geology-2,20.76,SoilType-4,No,19,No,LandCover-4,RoadClass-4,0,0
138686,29,315,-0.26,0.07,29.72,Wastewater,Others,S,PVC,140.91,Geology-2,19.62,SoilType-5,No,3,No,LandCover-4,RoadClass-4,0,0
43071,29,300,-0.54,2.27,17.1,Combined,Others,S,BET,107.56,Geology-2,15.51,SoilType-2,No,150,No,LandCover-1,RoadClass-0,13550,182
57504,29,315,-0.61,0.3,55.01,Wastewater,Others,S,PVC,146.02,Geology-2,21.59,SoilType-9,No,0,No,LandCover-4,RoadClass-4,0,0
74334,29,315,-0.88,6.3,11.91,Combined,Others,S,PVC,105.79,Geology-2,15.47,SoilType-2,No,171,No,LandCover-1,RoadClass-0,0,1000
74021,29,315,-1.02,6.41,3.91,Combined,Others,S,PVC,105.79,Geology-2,15.47,SoilType-2,No,171,No,LandCover-1,RoadClass-1,0,0
141227,29,125,-1.13,6.07,5.45,Combined,Others,Others,PVC,124.29,Geology-2,16.22,SoilType-9,No,106,No,LandCover-1,RoadClass-0,8700,0
57514,29,315,-1.36,0.1,50.5,Wastewater,Others,S,PVC,143,Geology-2,20.32,SoilType-9,No,19,No,LandCover-4,RoadClass-4,0,0
99513,29,400,-1.51,0.18,93.37,Combined,Others,S,PVC,138.79,Geology-2,12.5,SoilType-8,No,90,No,LandCover-4,RoadClass-0,0,100
57512,29,315,-1.69,0.25,40.64,Wastewater,Others,S,PVC,143.58,Geology-2,20.55,SoilType-9,No,19,No,LandCover-4,RoadClass-4,0,0
57516,29,315,-1.77,0.18,30.42,Wastewater,Others,S,PVC,142.42,Geology-2,20.13,SoilType-5,No,19,No,LandCover-4,RoadClass-4,0,0
57282,29,160,-1.92,2.76,63.85,Wastewater,Others,S,PVC,144.71,Geology-0,24.96,SoilType-9,No,70,No,LandCover-2,RoadClass-0,0,2
57279,29,160,-2.2,3.74,19.9,Wastewater,Others,S,PVC,145.08,Geology-0,24.84,SoilType-9,No,70,No,LandCover-4,RoadClass-1,0,5
57532,29,160,-2.89,8.5,49.58,Wastewater,Others,S,PVC,142.69,Geology-2,23.36,SoilType-5,No,26,No,LandCover-4,RoadClass-2,0,6
74019,29,315,-2.96,28.1,11.31,Combined,Others,S,PVC,105.81,Geology-2,15.46,SoilType-2,No,171,No,LandCover-1,RoadClass-0,0,0
160234,29,400,-3.37,-6.09,97.6,Stormwater,Others,S,BET,140.59,Geology-2,6.45,SoilType-6,No,81,No,LandCover-1,RoadClass-3,0,116
74020,29,315,-4.08,1.02,30.35,Combined,Others,S,PVC,105.8,Geology-2,15.46,SoilType-2,No,171,No,LandCover-1,RoadClass-1,0,0
152365,30,400,-1.23,-1.01,7.09,Wastewater,Others,Others,PVC,105.78,Geology-2,15.47,SoilType-2,No,171,No,LandCover-2,RoadClass-0,0,0
74389,30,300,-1.46,7.74,33.53,Combined,Others,S,BET,105.05,Geology-2,15.43,SoilType-2,No,320,No,LandCover-1,RoadClass-0,0,189
162024,30,200,-3.38,-0.68,2.61,Stormwater,Others,S,PVC,139.81,Geology-3,5.7,SoilType-6,No,120,No,LandCover-2,RoadClass-0,0,0
156691,30,400,-3.67,19.47,22.2,Combined,Others,S,PVC,98.36,Geology-2,15.48,SoilType-2,No,523,No,LandCover-1,RoadClass-2,0,421
1849,31,200,-0.46,4.01,41.8,Stormwater,MUF,S,BET,123.34,Geology-2,17.92,SoilType-9,No,236,No,LandCover-2,RoadClass-3,0,8
1850,31,200,-0.96,0.27,53.3,Stormwater,MUF,S,BET,123.34,Geology-2,17.97,SoilType-9,No,236,No,LandCover-2,RoadClass-0,0,16
1848,31,200,-1.35,2.25,22.43,Stormwater,MUF,S,BET,123.3,Geology-2,17.94,SoilType-9,No,236,No,LandCover-2,RoadClass-2,0,0
163957,31,200,-1.49,-3.21,22.68,Stormwater,Others,S,BET,140,Geology-3,6.38,SoilType-6,No,81,No,LandCover-1,RoadClass-1,0,380
58844,31,200,-1.62,2.55,9.43,Combined,MUF,S,PVC,124.85,Geology-2,16.1,SoilType-6,No,171,No,LandCover-1,RoadClass-0,0,0
5247,31,160,-7.52,0.37,32.39,Wastewater,MUF,S,PVC,127.94,Geology-2,16.26,SoilType-9,No,140,No,LandCover-1,RoadClass-2,0,111
30102,32,600,-0.06,0.57,51.43,Combined,Others,S,PVC,107.62,Geology-2,15.51,SoilType-2,No,150,No,LandCover-1,RoadClass-0,13550,0
30095,32,600,-0.52,0.56,63.81,Combined,Others,S,PVC,107.74,Geology-2,15.51,SoilType-2,No,150,No,LandCover-1,RoadClass-0,13550,2
156007,32,225,-0.98,9.88,22.16,Wastewater,Others,S,BET,128.93,Geology-2,16.33,SoilType-9,No,224,No,LandCover-1,RoadClass-2,0,206
41052,32,400,-1.1,0.28,32.73,Combined,Others,S,PVC,108.49,Geology-2,15.51,SoilType-2,No,139,No,LandCover-1,RoadClass-0,9680,0
60737,32,250,-1.1,-7.69,71.57,Stormwater,MUF,S,BET,128.89,Geology-2,16.33,SoilType-9,No,224,No,LandCover-2,RoadClass-1,0,20
69050,32,160,-1.11,0.92,50.1,Wastewater,IM,S,PVC,149.21,Geology-0,6,SoilType-6,No,89,No,LandCover-4,RoadClass-0,0,0
60384,32,225,-1.19,10.05,19.12,Wastewater,MUF,S,BET,128.91,Geology-2,16.34,SoilType-9,No,224,No,LandCover-1,RoadClass-0,0,174
69054,32,160,-1.3,0.5,63.74,Wastewater,IM,S,PVC,149.1,Geology-0,5.78,SoilType-7,No,89,No,LandCover-4,RoadClass-3,0,14
30107,32,600,-1.3,0.35,68.04,Combined,Others,S,PVC,107.49,Geology-2,15.51,SoilType-2,No,150,No,LandCover-2,RoadClass-1,13550,0
41038,32,400,-1.33,0.88,49.13,Combined,Others,S,PVC,108.72,Geology-2,15.52,SoilType-2,No,139,No,LandCover-4,RoadClass-0,9680,72
28383,32,400,-1.34,-0.61,61.93,Combined,Others,S,PVC,108.23,Geology-2,15.51,SoilType-2,No,139,No,LandCover-1,RoadClass-0,13550,0
76586,32,315,-1.5,0.43,49.23,Combined,Others,S,PVC,106.59,Geology-2,15.51,SoilType-2,No,546,No,LandCover-1,RoadClass-0,13550,0
30099,32,630,-1.53,1.77,22.71,Combined,Others,S,PVC,108.02,Geology-2,15.51,SoilType-2,No,150,No,LandCover-1,RoadClass-0,13550,14
69827,32,200,-1.56,0.57,33.81,Wastewater,IM,S,PVC,149.3,Geology-0,12.97,SoilType-6,No,197,No,LandCover-1,RoadClass-1,0,0
169152,32,300,-1.64,-0.14,26.5,Stormwater,Others,Others,PVC,107.93,Geology-2,15.51,SoilType-2,No,150,No,LandCover-1,RoadClass-0,13550,45
57395,32,200,-1.66,5.15,17.17,Wastewater,MUF,S,BET,142.72,Geology-2,24.44,SoilType-5,No,70,No,LandCover-1,RoadClass-4,0,0
69812,32,200,-1.69,-0.27,22.84,Wastewater,IM,S,PVC,149.35,Geology-0,12.55,SoilType-5,No,197,No,LandCover-2,RoadClass-1,0,5
69057,32,160,-2.24,1.56,36.51,Wastewater,IM,S,PVC,149.22,Geology-0,9.13,SoilType-7,No,124,No,LandCover-2,RoadClass-0,0,50
152804,32,200,-2.62,4.56,17.46,Stormwater,Others,Others,PVC,134.7,Geology-2,19.81,SoilType-5,No,204,No,LandCover-1,RoadClass-3,0,0
63757,32,200,-3.57,0.74,55.61,Wastewater,Others,S,PVC,132.16,Geology-0,19.95,SoilType-6,No,93,No,LandCover-2,RoadClass-0,0,34
63691,32,200,-5.24,1.33,43.01,Wastewater,Others,S,PVC,132.36,Geology-0,20.09,SoilType-6,No,93,No,LandCover-2,RoadClass-1,0,976
63688,32,200,-5.46,0.6,64.48,Wastewater,Others,S,PVC,132.27,Geology-0,20.01,SoilType-6,No,93,No,LandCover-2,RoadClass-0,0,22
67718,33,200,-0.07,4.65,37.17,Wastewater,IM,S,BET,143.66,Geology-0,16.31,SoilType-9,No,55,No,LandCover-1,RoadClass-1,0,93
67710,33,200,-0.33,2,50.08,Wastewater,IM,S,BET,143.75,Geology-0,16.43,SoilType-6,No,55,No,LandCover-1,RoadClass-0,0,149
162878,33,150,-1.13,-4.18,14.9,Wastewater,IM,S,BET,149.02,Geology-0,8.11,SoilType-6,No,18,No,LandCover-4,RoadClass-0,0,26
69040,33,400,-1.28,0.76,58.28,Stormwater,IM,S,BET,149.41,Geology-0,9.18,SoilType-7,No,123,No,LandCover-2,RoadClass-0,0,0
67792,33,200,-1.38,0.59,52.35,Combined,IM,S,PVC,143.96,Geology-0,16.36,SoilType-9,No,90,No,LandCover-2,RoadClass-4,0,0
67759,33,200,-1.43,0.63,26.69,Combined,IM,S,PVC,143.89,Geology-0,16.28,SoilType-9,No,55,No,LandCover-2,RoadClass-4,0,0
170654,33,200,-1.64,0.01,41.17,Wastewater,Others,S,BET,143.59,Geology-0,16.2,SoilType-9,No,55,No,LandCover-2,RoadClass-0,0,25
69055,33,200,-1.74,0.68,34.94,Wastewater,IM,S,PVC,149.29,Geology-0,9.35,SoilType-7,No,124,No,LandCover-4,RoadClass-0,0,0
155840,33,300,-1.8,4.13,5.1,Stormwater,IM,S,BET,145.57,Geology-0,15.89,SoilType-6,No,20,No,LandCover-4,RoadClass-0,0,0
