Date,ppt_mm,mean_temp_C,lake_water_level_m,inflow_m,Q_precip,dV_dt,Q_out_raw,Q_out_rating,outflow_m_unrouted,outflow_m,dt_seconds,E_mm_day,E_m,Q_evap,ppt_m,dh,Q_in,Q_out_raw_evap,SSC_kg_m3,sediment_load_kg_s,sediment_load_t_day,h_kf_m,outflow_kf_m
2006-07-27 00:00:00,0.47,26.07,10.82,36.028,28.83101852,-920.1388889,984.9979074,1037.460815,1037.460815,768.643273,86400,5.248921586,0.005248922,321.9824584,0.00047,-0.015,36.028,663.015449,0.028370326,1.022126089,88.31169413,11.30907455,475.1162971
2006-07-28 00:00:00,0.18,25.58,10.82,31.314,11.04166667,0,42.35566667,1037.460815,1037.460815,861.3389771,86400,5.150265216,0.005150265,315.9306209,0.00018,0,31.314,-273.5749542,0.022988567,0.719864002,62.19624978,11.16922529,475.1162971
2006-07-29 00:00:00,0.3,25.735,10.83,33.905,18.40277778,613.4259259,-561.1181481,1030.183406,1030.183406,922.3215904,86400,5.181472843,0.005181473,317.8449777,0.0003,0.01,33.905,-878.9631258,0.025899997,0.878139394,75.87124362,11.07015298,475.1162971
2006-07-30 00:00:00,1.81,25.33,10.83,33.093,111.0300926,0,144.1230926,1030.183406,1030.183406,959.51532,86400,5.099930333,0.00509993,312.8429487,0.00181,0,33.093,-168.7198561,0.024975161,0.826503005,71.4098596,10.99907123,475.1162971
2006-07-31 00:00:00,2.18,25.355,10.82,36.799,133.7268519,-613.4259259,783.9517778,1037.460815,1037.460815,983.6326804,86400,5.104963821,0.005104964,313.1517159,0.00218,-0.01,36.799,470.8000619,0.029285869,1.07769069,93.11247561,10.94476148,475.1162971
2006-08-01 00:00:00,2.51,25.11,10.82,160.4434422,153.9699074,0,314.4133496,1037.460815,1037.460815,1002.194106,86400,5.055635636,0.005055636,310.1257971,0.00251,0,160.4434422,4.287552444,0.266616513,42.77687113,3695.921666,10.90692464,475.1162971
2006-08-02 00:00:00,2.9,25.24,10.82,149.7322012,177.8935185,0,327.6257197,1037.460815,1037.460815,1014.35504,86400,5.081809775,0.00508181,311.7313867,0.0029,0,149.7322012,15.89433302,0.24036814,35.99085063,3109.609494,10.87950159,475.1162971
2006-08-03 00:00:00,3.94,24.7,10.815,117.5192841,241.6898148,-306.712963,665.9220619,1041.13886,1041.13886,1022.19572,86400,4.973086428,0.004973086,305.0620147,0.00394,-0.005,117.5192841,360.8600472,0.167135149,19.64160311,1697.034509,10.85858249,475.1162971
2006-08-04 00:00:00,2,24.25,10.81,157.2889095,122.6851852,-306.712963,586.6870577,1044.843515,1044.843515,1028.60009,86400,4.882483639,0.004882484,299.5042047,0.002,-0.005,157.2889095,287.182853,0.258792235,40.70514837,3516.924819,10.84109421,475.1162971
2006-08-05 00:00:00,2.32,22.38,10.825,113.9086459,142.3148148,920.1388889,-663.9154281,1033.809091,1033.809091,1034.581769,86400,4.505978715,0.004505979,276.4084165,0.00232,0.015,113.9086459,-940.3238447,0.15949208,18.16752689,1569.674324,10.83261351,475.1162971
2006-08-06 00:00:00,1.81,24.065,10.82,169.512695,111.0300926,-306.712963,587.2557506,1037.460815,1037.460815,1034.189407,86400,4.845235826,0.004845236,297.2193273,0.00181,-0.005,169.512695,290.0364233,0.289539241,49.08057703,4240.561856,10.82512105,475.1162971
2006-08-07 00:00:00,2.22,23.18,10.83,97.35773662,136.1805556,613.4259259,-379.8876338,1030.183406,1030.183406,1035.568424,86400,4.66705034,0.00466705,286.2889676,0.00222,0.01,97.35773662,-666.1766014,0.126025895,12.26959593,1060.093088,10.82211095,475.1162971
2006-08-08 00:00:00,2.85,23.435,10.835,137.6397949,174.8263889,306.712963,5.753220791,1026.583481,1026.583481,1033.835656,86400,4.718391921,0.004718392,289.4383933,0.00285,0.005,137.6397949,-283.6851725,0.211845925,29.15842959,2519.288317,10.82227893,475.1162971
2006-08-09 00:00:00,2.48,24.315,10.84,94.01558482,152.1296296,306.712963,-60.56774851,1023.00904,1023.00904,1031.458163,86400,4.895570708,0.004895571,300.3069995,0.00248,0.005,94.01558482,-360.874748,0.119592478,11.2435568,971.4433077,10.82295965,475.1162971
2006-08-10 00:00:00,2.04,24.59,10.84,170.009435,125.1388889,0,295.1483239,1023.00904,1023.00904,1028.544672,86400,4.95093908,0.004950939,303.7034389,0.00204,0,170.009435,-8.555115023,0.290812871,49.44093196,4271.696521,10.82405714,475.1162971
2006-08-11 00:00:00,0.54,25.35,10.835,158.6939971,33.125,-306.712963,498.53196,1026.583481,1026.583481,1026.512577,86400,5.103957124,0.005103957,313.0899624,0.00054,-0.005,158.6939971,185.4419976,0.262267718,41.62031242,3595.994993,10.82218687,475.1162971
2006-08-12 00:00:00,0.74,25.955,10.83,98.19133798,45.39351852,-306.712963,450.2978195,1030.183406,1030.183406,1026.412891,86400,5.22576754,0.005225768,320.5621292,0.00074,-0.005,98.19133798,129.7356903,0.127647953,12.53392331,1082.930974,10.8188387,475.1162971
2006-08-13 00:00:00,1.11,26.595,10.83,152.8546376,68.09027778,0,220.9449154,1030.183406,1030.183406,1027.713069,86400,5.35462484,0.005354625,328.4665701,0.00111,0,152.8546376,-107.5216547,0.247925968,37.89663403,3274.26918,10.81729571,475.1162971
2006-08-14 00:00:00,0.09,25.905,10.83,171.3214766,5.520833333,0,176.84231,1030.183406,1030.183406,1028.564909,86400,5.215700564,0.005215701,319.9445948,0.00009,0,171.3214766,-143.1022848,0.294185865,50.40035678,4354.590826,10.8158262,475.1162971
2006-08-15 00:00:00,0.03,26.3,10.835,140.8973581,1.840277778,306.712963,-163.9753271,1026.583481,1026.583481,1029.247147,86400,5.295229679,0.00529523,324.8231169,0.00003,0.005,140.8973581,-488.7984439,0.219410983,30.91442787,2671.006568,10.81578442,475.1162971
2006-08-16 00:00:00,0.42,26.12,10.84,191.2059276,25.76388889,306.712963,-89.7431465,1023.00904,1023.00904,1028.451898,86400,5.258988563,0.005258989,322.5999929,0.00042,0.005,191.2059276,-412.3431394,0.346861515,66.32197762,5730.218866,10.81814202,475.1162971
2006-08-17 00:00:00,0.34,25.945,10.835,126.3151853,20.85648148,-306.712963,453.8846298,1026.583481,1026.583481,1026.451794,86400,5.223754145,0.005223754,320.4386223,0.00034,-0.005,126.3151853,133.4460075,0.186246206,23.525724,2032.622553,10.81773065,475.1162971
2006-08-18 00:00:00,0.5,26.24,10.83,151.5405801,30.6712963,-306.712963,488.9248393,1030.183406,1030.183406,1026.373068,86400,5.283149307,0.005283149,324.0820755,0.0005,-0.005,151.5405801,164.8427638,0.244735802,37.08740542,3204.351828,10.8164699,475.1162971
2006-08-19 00:00:00,0.14,28.05,10.83,125.7702034,8.587962963,0,134.3581663,1030.183406,1030.183406,1027.686977,86400,5.647573859,0.005647574,346.4368223,0.00014,0,125.7702034,-212.078656,0.185042179,23.27279245,2010.769268,10.81480123,475.1162971
2006-08-20 00:00:00,0.15,27.67,10.84,107.3236498,9.201388889,613.4259259,-496.9008872,1023.00904,1023.00904,1028.795207,86400,5.571064837,0.005571065,341.7435606,0.00015,0.01,107.3236498,-838.6444478,0.145863704,15.65462512,1352.559611,10.81633186,475.1162971
2006-08-21 00:00:00,2.38,27.315,10.83,190.1580843,145.9953704,-613.4259259,949.5793806,1030.183406,1030.183406,1026.552585,86400,5.499589303,0.005499589,337.359066,0.00238,-0.01,190.1580843,612.2203145,0.344014128,65.41706755,5652.034636,10.81734123,475.1162971
2006-08-22 00:00:00,0.64,26.785,10.825,117.0003038,39.25925926,-306.712963,462.972526,1033.809091,1033.809091,1027.679569,86400,5.392879351,0.005392879,330.8132009,0.00064,-0.005,117.0003038,132.1593251,0.166029237,19.42547119,1678.360711,10.81468331,475.1162971
2006-08-23 00:00:00,0.75,27.725,10.82,67.51508272,46.00694444,-306.712963,420.2349901,1037.460815,1037.460815,1029.667276,86400,5.582138511,0.005582139,342.4228485,0.00075,-0.005,67.51508272,77.81214166,0.072778868,4.913671274,424.5411981,10.81077435,475.1162971
2006-08-24 00:00:00,1.21,27.98,10.82,125.5663377,74.22453704,0,199.7908747,1037.460815,1037.460815,1032.354703,86400,5.633480091,0.00563348,345.5722741,0.00121,0,125.5663377,-145.7813994,0.184592448,23.17859769,2002.630841,10.80898009,475.1162971
2006-08-25 00:00:00,5.07,25.355,10.82,154.6289769,311.0069444,0,465.6359214,1037.460815,1037.460815,1034.115431,86400,5.104963821,0.005104964,313.1517159,0.00507,0,154.6289769,152.4842055,0.252255365,39.00598907,3370.117456,10.81123208,475.1162971
2006-08-26 00:00:00,1.5,24.785,10.82,212.7658361,92.01388889,0,304.779725,1037.460815,1037.460815,1035.269012,86400,4.990200288,0.0049902,306.1118232,0.0015,0,212.7658361,-1.33209822,0.407152335,86.62810705,7484.668449,10.81108685,475.1162971
2006-08-27 00:00:00,1.73,25.69,10.83,162.7673875,106.1226852,613.4259259,-344.5358532,1030.183406,1030.183406,1036.275751,86400,5.172412564,0.005172413,317.2891967,0.00173,0.01,162.7673875,-661.8250498,0.272430155,44.34274467,3831.213139,10.81328706,475.1162971
2006-08-28 00:00:00,1.2,26.65,10.82,143.3842868,73.61111111,-613.4259259,830.4213238,1037.460815,1037.460815,1033.923997,86400,5.365698515,0.005365699,329.145858,0.0012,-0.01,143.3842868,501.2754659,0.225245659,32.2966881,2790.433852,10.81137727,475.1162971
2006-08-29 00:00:00,8.44,25.525,10.81,188.4821883,517.7314815,-613.4259259,1319.639596,1044.843515,1044.843515,1034.889014,86400,5.139191542,0.005139192,315.251333,0.00844,-0.01,188.4821883,1004.388263,0.339476379,63.98525085,5528.325674,10.81311784,475.1162971
2006-08-30 00:00:00,1.9,25.575,10.815,150.0818105,116.5509259,306.712963,-40.08022656,1041.13886,1041.13886,1038.449347,86400,5.149258518,0.005149259,315.8688674,0.0019,0.005,150.0818105,-355.949094,0.241210483,36.20130602,3127.79284,10.81060813,475.1162971
2006-08-31 00:00:00,3.3,25.29,10.81,149.0591021,202.4305556,-306.712963,658.2026206,1044.843515,1044.843515,1039.249019,86400,5.091876752,0.005091877,312.3489211,0.0033,-0.005,149.0591021,345.8536995,0.238749153,35.58773436,3074.780249,10.80845106,475.1162971
2006-09-01 00:00:00,0.48,26.975,10.81,115.3853264,29.44444444,0,144.8297708,1044.843515,1044.843515,1041.178155,86400,5.431133862,0.005431134,333.1598318,0.00048,0,115.3853264,-188.330061,0.162603527,18.76206109,1621.042078,10.80424465,475.1162971
2006-09-02 00:00:00,0.84,25.815,10.805,97.00154072,51.52777778,-306.712963,455.2422815,1048.575069,1048.575069,1042.313398,86400,5.197580006,0.00519758,318.8330328,0.00084,-0.005,97.00154072,136.4092487,0.125334905,12.15767892,1050.423458,10.80005094,475.1162971
2006-09-03 00:00:00,0.35,26.04,10.81,173.3636037,21.46990741,306.712963,-111.8794519,1044.843515,1044.843515,1044.601269,86400,5.2428814,0.005242881,321.6119378,0.00035,0.005,173.3636037,-433.4913896,0.299461487,51.91572263,4485.518435,10.79897816,475.1162971
2006-09-04 00:00:00,0.43,25.805,10.805,181.759891,26.37731481,-306.712963,514.8501688,1048.575069,1048.575069,1044.556128,86400,5.19556661,0.005195567,318.7095259,0.00043,-0.005,181.759891,196.1406429,0.321477934,58.43179428,5048.507026,10.79703713,475.1162971
2006-09-05 00:00:00,0.03,25.775,10.8,117.1730962,1.840277778,-306.712963,425.726337,1052.33382,1052.33382,1045.812358,86400,5.189526424,0.005189526,318.3390052,0.00003,-0.005,117.1730962,107.3873318,0.166397175,19.49727214,1684.564313,10.79322994,475.1162971
2006-09-06 00:00:00,0.1,25.795,10.8,137.4184122,6.134259259,0,143.5526715,1052.33382,1052.33382,1048.061138,86400,5.193553215,0.005193553,318.586019,0.0001,0,137.4184122,-175.0333475,0.211335024,29.04132347,2509.170348,10.79080918,475.1162971
2006-09-07 00:00:00,0.04,26.545,10.805,109.5587618,2.453703704,306.712963,-194.7004974,1048.575069,1048.575069,1049.664089,86400,5.344557864,0.005344558,327.8490356,0.00004,0.005,109.5587618,-522.5495331,0.150443962,16.48245417,1424.084041,10.79004101,475.1162971
2006-09-08 00:00:00,0.28,27.37,10.81,144.4654867,17.17592593,306.712963,-145.0715503,1044.843515,1044.843515,1049.417239,86400,5.510662977,0.005510663,338.0383539,0.00028,0.005,144.4654867,-483.1099042,0.227798178,32.90897467,2843.335411,10.79142478,475.1162971
2006-09-09 00:00:00,0.79,27.435,10.81,131.2117106,48.46064815,0,179.6723587,1044.843515,1044.843515,1047.840093,86400,5.523750047,0.00552375,338.8411487,0.00079,0,131.2117106,-159.16879,0.197180056,25.87233238,2235.369518,10.79270168,475.1162971
2006-09-10 00:00:00,1.13,26.42,10.81,75.3393929,69.31712963,0,144.6565225,1044.843515,1044.843515,1046.80679,86400,5.319390422,0.00531939,326.3051995,0.00113,0,75.3393929,-181.648677,0.085790118,6.463375373,558.4356322,10.79343124,475.1162971
2006-09-11 00:00:00,0.77,26.135,10.8,137.3590535,47.2337963,-613.4259259,798.0187757,1052.33382,1052.33382,1045.871512,86400,5.262008656,0.005262009,322.7852532,0.00077,-0.01,137.3590535,475.2335225,0.211198108,29.00997217,2506.461596,10.79171984,475.1162971
2006-09-12 00:00:00,0.71,27.29,10.805,143.040975,43.55324074,306.712963,-120.1187472,1048.575069,1048.575069,1048.229506,86400,5.494555815,0.005494556,337.0502988,0.00071,0.005,143.040975,-457.169046,0.224437169,32.10371142,2773.760667,10.79179143,475.1162971
2006-09-13 00:00:00,1.98,28.7,10.8,133.8701181,121.4583333,-306.712963,562.0414144,1052.33382,1052.33382,1048.219054,86400,5.778444554,0.005778445,354.4647701,0.00198,-0.005,133.8701181,207.5766443,0.203202739,27.20277469,2350.319734,10.79109316,475.1162971
2006-09-14 00:00:00,2.54,27.405,10.8,113.8331776,155.8101852,0,269.6433628,1052.33382,1052.33382,1049.637939,86400,5.517709861,0.00551771,338.470628,0.00254,0,113.8331776,-68.82726526,0.159333603,18.13745034,1567.075709,10.7909854,475.1162971
2006-09-15 00:00:00,0.63,27.785,10.81,105.1938314,38.64583333,613.4259259,-469.5862612,1044.843515,1044.843515,1050.825839,86400,5.594218883,0.005594219,343.1638898,0.00063,0.01,105.1938314,-812.750151,0.141543359,14.88948826,1286.451785,10.792236,475.1162971
2006-09-16 00:00:00,4.22,27.57,10.805,150.2407828,258.8657407,-306.712963,715.8194865,1048.575069,1048.575069,1048.634295,86400,5.550930884,0.005550931,340.5084917,0.00422,-0.005,150.2407828,375.3109948,0.241593833,36.29724665,3136.082111,10.79494097,475.1162971
2006-09-17 00:00:00,8.12,25.24,10.81,107.0227174,498.1018519,306.712963,298.4116063,1044.843515,1044.843515,1048.742546,86400,5.081809775,0.00508181,311.7313867,0.00812,0.005,107.0227174,-13.31978041,0.145250638,15.545118,1343.098195,10.8009687,475.1162971
2006-09-18 00:00:00,2.43,23.775,10.81,140.7742702,149.0625,0,289.8367702,1044.843515,1044.843515,1047.398053,86400,4.786847361,0.004786847,293.6376275,0.00243,0,140.7742702,-3.800857284,0.21912353,30.846955,2665.176912,10.80185788,475.1162971
2006-09-19 00:00:00,1.77,25.975,10.81,151.6921568,108.5763889,0,260.2685457,1044.843515,1044.843515,1046.517178,86400,5.229794331,0.005229794,320.809143,0.00177,0,151.6921568,-60.54059726,0.245103085,37.18021565,3212.370632,10.80186774,475.1162971
2006-09-20 00:00:00,1.43,25.73,10.81,185.2269649,87.71990741,0,272.9468723,1044.843515,1044.843515,1045.940052,86400,5.180466146,0.005180466,317.7832242,0.00143,0,185.2269649,-44.83635193,0.330719958,61.25825404,5292.713149,10.80209426,475.1162971
2006-09-21 00:00:00,3.1,23.24,10.81,151.1276523,190.162037,0,341.2896894,1044.843515,1044.843515,1045.561936,86400,4.679130712,0.004679131,287.030009,0.0031,0,151.1276523,54.25968039,0.243736176,36.83527599,3182.567845,10.80345194,475.1162971
2006-09-22 00:00:00,2.98,25.475,10.805,143.9570977,182.8009259,-306.712963,633.4709866,1048.575069,1048.575069,1045.18553,86400,5.129124565,0.005129125,314.6337985,0.00298,-0.005,143.9570977,318.8371881,0.226596769,32.62021315,2818.386416,10.80255402,475.1162971
2006-09-23 00:00:00,1.39,25.89,10.8,107.5633646,85.2662037,-306.712963,499.5425312,1052.33382,1052.33382,1046.224725,86400,5.212680471,0.00521268,319.7593344,0.00139,-0.005,107.5633646,179.7831968,0.146352672,15.74218582,1360.124855,10.79888301,475.1162971
2006-09-24 00:00:00,1.73,27.1,10.81,146.2328825,106.1226852,613.4259259,-361.0703582,1044.843515,1044.843515,1048.589596,86400,5.456301304,0.005456301,334.7036679,0.00173,0.01,146.2328825,-695.7740261,0.231991274,33.92475271,2931.098634,10.7995897,475.1162971
2006-09-25 00:00:00,2.78,25.495,10.81,111.9444762,170.5324074,0,282.4768836,1044.843515,1044.843515,1047.297844,86400,5.133151356,0.005133151,314.8808123,0.00278,0,111.9444762,-32.40392877,0.155384642,17.39445233,1502.880681,10.80072767,475.1162971
2006-09-26 00:00:00,3.09,25.8,10.82,121.2058608,189.5486111,613.4259259,-302.6714541,1037.460815,1037.460815,1046.706099,86400,5.194559913,0.00519456,318.6477724,0.00309,0.01,121.2058608,-621.3192265,0.175061046,21.21842474,1833.271898,10.80468937,475.1162971
2006-09-27 00:00:00,2.94,25.345,10.81,135.3282715,180.3472222,-613.4259259,929.1014196,1044.843515,1044.843515,1043.263494,86400,5.102950426,0.00510295,313.028209,0.00294,-0.01,135.3282715,616.0732106,0.206531781,27.94958896,2414.844486,10.80490876,475.1162971
2006-09-28 00:00:00,1.67,26.105,10.815,122.0399156,102.4421296,306.712963,-82.23091775,1041.13886,1041.13886,1043.936076,86400,5.25596847,0.005255968,322.4147325,0.00167,0.005,122.0399156,-404.6456503,0.176871124,21.58533707,1864.973123,10.80531916,475.1162971
2006-09-29 00:00:00,1.62,25.96,10.82,117.6516645,99.375,306.712963,-89.68629847,1037.460815,1037.460815,1043.098348,86400,5.226774238,0.005226774,320.6238826,0.00162,0.005,117.6516645,-410.3101811,0.167417635,19.6969634,1701.817638,10.8069983,475.1162971
2006-09-30 00:00:00,4.66,25.82,10.82,138.9632087,285.8564815,0,424.8196902,1037.460815,1037.460815,1041.154371,86400,5.198586703,0.005198587,318.8947862,0.00466,0,138.9632087,105.924904,0.214908622,29.86439163,2580.283437,10.81071479,475.1162971
2006-10-01 00:00:00,8.68,24.71,10.825,96.74837234,532.4537037,306.712963,322.4891131,1033.809091,1033.809091,1040.006652,86400,4.975099823,0.0049751,305.1855216,0.00868,0.005,96.74837234,17.30359151,0.12484455,12.07850704,1043.583008,10.81738726,475.1162971
2006-10-02 00:00:00,11.37,23.135,10.83,130.0371369,697.4652778,306.712963,520.7894518,1030.183406,1030.183406,1037.994586,86400,4.657990061,0.00465799,285.7331866,0.01137,0.005,130.0371369,235.0562651,0.194538332,25.29720767,2185.678742,10.82617179,475.1162971
2006-10-03 00:00:00,2.67,24.495,10.83,146.1514105,163.7847222,0,309.9361327,1030.183406,1030.183406,1035.301076,86400,4.931811824,0.004931812,302.5301235,0.00267,0,146.1514105,7.406009202,0.231797424,33.87752042,2927.017765,10.82624124,475.1162971
2006-10-04 00:00:00,1.85,25.47,10.83,146.7478167,113.4837963,0,260.231613,1030.183406,1030.183406,1033.536362,86400,5.128117867,0.005128118,314.5720451,0.00185,0,146.7478167,-54.34043212,0.233217729,34.22419249,2956.970231,10.8255845,475.1162971
2006-10-05 00:00:00,1.5,26.585,10.83,78.2920409,92.01388889,0,170.3059298,1030.183406,1030.183406,1032.38017,86400,5.352611445,0.005352611,328.3430632,0.0015,0,78.2920409,-158.0371334,0.090882551,7.115380418,614.7688681,10.82391774,475.1162971
2006-10-06 00:00:00,1.19,26.18,10.84,131.0762148,72.99768519,613.4259259,-409.352026,1023.00904,1023.00904,1031.870057,86400,5.271068935,0.005271069,323.3410342,0.00119,0.01,131.0762148,-732.6930602,0.196874707,25.80559141,2229.603098,10.82601778,475.1162971
2006-10-07 00:00:00,0.44,26.865,10.83,175.6525901,26.99074074,-613.4259259,816.0692568,1030.183406,1030.183406,1028.567142,86400,5.408986514,0.005408987,331.8012561,0.00044,-0.01,175.6525901,484.2680007,0.305411879,53.64638767,4635.047894,10.82465482,475.1162971
2006-10-08 00:00:00,1.97,26.665,10.825,150.4741971,120.8449074,-306.712963,578.0320674,1033.809091,1033.809091,1028.999451,86400,5.368718608,0.005368719,329.3311183,0.00197,-0.005,150.4741971,248.7009491,0.242157063,36.43838959,3148.276861,10.82312388,475.1162971
2006-10-09 00:00:00,1.51,26.935,10.82,145.930691,92.62731481,-306.712963,545.2709688,1037.460815,1037.460815,1030.532026,86400,5.423080281,0.00542308,332.6658043,0.00151,-0.005,145.930691,212.6051645,0.231272528,33.74975977,2915.979244,10.82020131,475.1162971
2006-10-10 00:00:00,1.69,26.05,10.815,147.1503889,103.6689815,-306.712963,557.5323333,1041.13886,1041.13886,1032.794434,86400,5.244894796,0.005244895,321.7354446,0.00169,-0.005,147.1503889,235.7968887,0.234178063,34.45939306,2977.29156,10.81696428,475.1162971
2006-10-11 00:00:00,3.1,27.025,10.81,107.2253462,190.162037,-306.712963,604.1003462,1044.843515,1044.843515,1035.544076,86400,5.441200839,0.005441201,333.7773663,0.0031,-0.005,107.2253462,270.32298,0.145663343,15.61880244,1349.464531,10.81362638,475.1162971
2006-10-12 00:00:00,1.05,26.885,10.8,159.898043,64.40972222,-613.4259259,837.7336911,1052.33382,1052.33382,1038.492493,86400,5.413013304,0.005413013,332.0482698,0.00105,-0.01,159.898043,505.6854213,0.265258196,42.41426636,3664.592614,10.80756058,475.1162971
2006-10-13 00:00:00,1.32,28.21,10.8,116.4734186,80.97222222,0,197.4456408,1052.33382,1052.33382,1043.265364,86400,5.679788184,0.005679788,348.4129326,0.00132,0,116.4734186,-150.9672917,0.164908986,19.2075134,1659.529158,10.80266414,475.1162971
2006-10-14 00:00:00,1.11,27.47,10.8,163.2207679,68.09027778,0,231.3110457,1052.33382,1052.33382,1046.392418,86400,5.53079693,0.005530797,339.2734228,0.00111,0,163.2207679,-107.9623771,0.273569208,44.65217626,3857.948029,10.79963884,475.1162971
2006-10-15 00:00:00,0.61,28.1,10.795,141.3371657,37.41898148,-306.712963,485.4691101,1056.120067,1056.120067,1048.310617,86400,5.657640835,0.005657641,347.0543568,0.00061,-0.005,141.3371657,138.4147533,0.220439113,31.15623946,2691.89909,10.79535237,475.1162971
2006-10-16 00:00:00,0.62,27.87,10.79,141.1844398,38.03240741,-306.712963,485.9298102,1059.934114,1059.934114,1050.872012,86400,5.611332743,0.005611333,344.2136984,0.00062,-0.005,141.1844398,141.7161118,0.220081907,31.07214077,2684.632962,10.79090203,475.1162971
2006-10-17 00:00:00,0.49,27.665,10.78,171.5931309,30.05787037,-613.4259259,815.0769272,1067.646851,1067.646851,1053.730918,86400,5.570058139,0.005570058,341.6818071,0.00049,-0.01,171.5931309,473.39512,0.294885852,50.60038653,4371.873397,10.78517691,475.1162971
2006-10-18 00:00:00,1.73,26.055,10.78,135.2806013,106.1226852,0,241.4032865,1067.646851,1067.646851,1058.529516,86400,5.245901493,0.005245901,321.7971981,0.00173,0,135.2806013,-80.39391159,0.206422663,27.92498194,2412.71844,10.78174014,475.1162971
2006-10-19 00:00:00,4.42,26.625,10.79,179.4533795,271.1342593,613.4259259,-162.8382872,1059.934114,1059.934114,1061.939381,86400,5.360665026,0.005360665,328.8370907,0.00442,0.01,179.4533795,-491.6753779,0.315378113,56.59566825,4889.865737,10.78444769,475.1162971
2006-10-20 00:00:00,3.38,26.2,10.79,173.7560596,207.337963,0,381.0940226,1059.934114,1059.934114,1061.247909,86400,5.275095725,0.005275096,323.588048,0.00338,0,173.7560596,57.50597459,0.300478932,52.21003525,4510.947046,10.78566454,475.1162971
2006-10-21 00:00:00,9.07,24.21,10.8,206.2937636,556.3773148,613.4259259,149.2451525,1052.33382,1052.33382,1061.056956,86400,4.874430058,0.00487443,299.0101771,0.00907,0.01,206.2937636,-149.7650246,0.388716734,80.18983809,6928.402011,10.79413041,475.1162971
2006-10-22 00:00:00,9.22,22.59,10.82,122.725314,565.5787037,1226.851852,-538.5478341,1037.460815,1037.460815,1058.56184,86400,4.548260017,0.00454826,279.0020612,0.00922,0.02,122.725314,-817.5498953,0.178363225,21.88968282,1891.268596,10.80523425,475.1162971
2006-10-23 00:00:00,4.27,24.1,10.825,100.1068261,261.9328704,306.712963,55.32673351,1033.809091,1033.809091,1051.411546,86400,4.852282709,0.004852283,297.6516014,0.00427,0.005,100.1068261,-242.3248679,0.131401289,13.15416603,1136.519945,10.81064435,475.1162971
2006-10-24 00:00:00,1.86,24.4,10.835,118.7963,114.0972222,613.4259259,-380.5324037,1026.583481,1026.583481,1045.590893,86400,4.912684569,0.004912685,301.356808,0.00186,0.01,118.7963,-681.8892117,0.169866782,20.17954523,1743.512708,10.81585432,475.1162971
2006-10-25 00:00:00,3.46,24.29,10.84,155.2602621,212.2453704,306.712963,60.79266948,1023.00904,1023.00904,1039.159869,86400,4.89053722,0.004890537,299.9982323,0.00346,0.005,155.2602621,-239.2055628,0.25380172,39.40532155,3404.619782,10.82268103,475.1162971
2006-10-26 00:00:00,4.76,24.755,10.845,154.809787,291.9907407,306.712963,140.0875648,1019.459813,1019.459813,1033.713005,86400,4.984160102,0.00498416,305.7413026,0.00476,0.005,154.809787,-165.6537377,0.252697944,39.12011489,3379.977926,10.82993017,475.1162971
2006-10-27 00:00:00,2.62,25.67,10.845,133.0208429,160.7175926,0,293.7384355,1019.459813,1019.459813,1028.798111,86400,5.168385774,0.005168386,317.0421829,0.00262,0,133.0208429,-23.30374741,0.201272125,26.77338769,2313.220697,10.83327855,475.1162971
2006-10-28 00:00:00,2.52,23.52,10.87,94.8214683,154.5833333,1533.564815,-1284.160013,1002.082655,1002.082655,1026.17722,86400,4.735505781,0.004735506,290.4882018,0.00252,0.025,94.8214683,-1574.648215,0.121133454,11.48605201,992.3948938,10.84256865,475.1162971
2006-10-29 00:00:00,1.78,24.835,10.865,170.2563949,109.1898148,-306.712963,586.1591727,1005.509749,1005.509749,1017.750574,86400,5.000267265,0.005000267,306.7293577,0.00178,-0.005,170.2563949,279.429815,0.291446765,49.62067545,4287.226359,10.84811505,475.1162971
2006-10-30 00:00:00,3.54,24.68,10.87,88.78010632,217.1527778,306.712963,-0.780078868,1002.082655,1002.082655,1013.647776,86400,4.969059637,0.00496906,304.8150009,0.00354,0.005,88.78010632,-305.5950798,0.10974319,9.743012068,841.7962427,10.85391389,475.1162971
2006-10-31 00:00:00,2.87,25.33,10.86,185.0605997,176.0532407,-613.4259259,974.5397664,1008.960758,1008.960758,1009.422627,86400,5.099930333,0.00509993,312.8429487,0.00287,-0.01,185.0605997,661.6968177,0.330274494,61.12079598,5280.836772,10.85588506,475.1162971
2006-11-01 00:00:00,2.48,24.195,10.865,135.596493,152.1296296,306.712963,-18.98684032,1005.509749,1005.509749,1009.382362,86400,4.871409965,0.00487141,298.8249168,0.00248,0.005,135.596493,-317.8117571,0.207146106,28.08828556,2426.827873,10.85803213,475.1162971
2006-11-02 00:00:00,5.4,25.595,10.87,174.2195584,331.25,306.712963,198.7565954,1002.082655,1002.082655,1008.165154,86400,5.153285309,0.005153285,316.1158812,0.0054,0.005,174.2195584,-117.3592858,0.301682037,52.5589112,4541.089928,10.86336055,475.1162971
2006-11-03 00:00:00,4.24,26.37,10.87,142.9267829,260.0925926,0,403.0193755,1002.082655,1002.082655,1006.067741,86400,5.309323446,0.005309323,325.6876651,0.00424,0,142.9267829,77.33171045,0.224168464,32.03967741,2768.228128,10.86590532,475.1162971
